Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,
2017,9,201709,Adelaide,Perth,Adelaide - Perth,470,479.2818671,,,,
2017,9,201709,Adelaide,Port Lincoln,Adelaide - Port Lincoln,265.65,270.8962298,,,,
2017,9,201709,Adelaide,Sydney,Adelaide - Sydney,184,187.6337522,,,,
2017,9,201709,Albury,Sydney,Albury - Sydney,280.19,285.7233752,,,,
2017,9,201709,Armidale,Sydney,Armidale - Sydney,276.21,281.6647756,,,,
2017,9,201709,Avalon,Sydney,Avalon - Sydney,148,150.9228007,,,,
2017,9,201709,Ayers Rock,Sydney,Ayers Rock - Sydney,544,554.7432675,,,,
2017,9,201709,Ballina,Sydney,Ballina - Sydney,150,152.962298,,,,
2017,9,201709,Brisbane,Cairns,Brisbane - Cairns,254,259.016158,,,,
2017,9,201709,Brisbane,Canberra,Brisbane - Canberra,426,434.4129264,,,,
2017,9,201709,Brisbane,Darwin,Brisbane - Darwin,184,187.6337522,,,,
2017,9,201709,Brisbane,Emerald,Brisbane - Emerald,341,347.7342908,,,,
2017,9,201709,Brisbane,Gladstone,Brisbane - Gladstone,270,275.3321364,,,,
2017,9,201709,Brisbane,Hamilton Island,Brisbane - Hamilton Island,521,531.2890485,,,,
2017,9,201709,Brisbane,Hobart,Brisbane - Hobart,308,314.0825853,,,,
2017,9,201709,Brisbane,Mackay,Brisbane - Mackay,168,171.3177738,,,,
2017,9,201709,Brisbane,Melbourne,Brisbane - Melbourne,178,181.5152603,,,,
2017,9,201709,Brisbane,Moranbah,Brisbane - Moranbah,540,550.6642729,,,,
2017,9,201709,Brisbane,Mount Isa,Brisbane - Mount Isa,785,800.502693,,,,
2017,9,201709,Brisbane,Perth,Brisbane - Perth,541.01,551.694219,,,,
2017,9,201709,Brisbane,Proserpine,Brisbane - Proserpine,218,222.3052065,,,,
2017,9,201709,Brisbane,Rockhampton,Brisbane - Rockhampton,296,301.8456014,,,,
2017,9,201709,Brisbane,Sydney,Brisbane - Sydney,150,152.962298,,,,
2017,9,201709,Brisbane,Townsville,Brisbane - Townsville,288,293.6876122,,,,
2017,9,201709,Brisbane,Newcastle,Brisbane - Newcastle,138,140.7253142,,,,
2017,9,201709,Broome,Perth,Broome - Perth,628,640.4021544,,,,
2017,9,201709,Bundaberg,Brisbane,Bundaberg - Brisbane,250,254.9371634,,,,
2017,9,201709,Cairns,Gold Coast,Cairns - Gold Coast,308,314.0825853,,,,
2017,9,201709,Cairns,Melbourne,Cairns - Melbourne,438,446.6499102,,,,
2017,9,201709,Cairns,Sydney,Cairns - Sydney,318,324.2800718,,,,
2017,9,201709,Cairns,Townsville,Cairns - Townsville,279,284.5098743,,,,
2017,9,201709,Canberra,Melbourne,Canberra - Melbourne,290,295.7271095,,,,
2017,9,201709,Canberra,Sydney,Canberra - Sydney,273.01,278.4015799,,,,
2017,9,201709,Coffs Harbour,Sydney,Coffs Harbour - Sydney,180,183.5547576,,,,
2017,9,201709,Darwin,Melbourne,Darwin - Melbourne,704,717.9030521,,,,
2017,9,201709,Darwin,Perth,Darwin - Perth,710,724.021544,,,,
2017,9,201709,Darwin,Sydney,Darwin - Sydney,528,538.427289,,,,
2017,9,201709,Devonport,Melbourne,Devonport - Melbourne,309,315.1023339,,,,
2017,9,201709,Dubbo,Sydney,Dubbo - Sydney,334.91,341.5240215,,,,
2017,9,201709,Geraldton,Perth,Geraldton - Perth,384.02,391.6038779,,,,
2017,9,201709,Gold Coast,Sydney,Gold Coast - Sydney,118,120.3303411,,,,
2017,9,201709,Hamilton Island,Sydney,Hamilton Island - Sydney,210,214.1472172,,,,
2017,9,201709,Hobart,Melbourne,Hobart - Melbourne,218,222.3052065,,,,
2017,9,201709,Hobart,Sydney,Hobart - Sydney,288,293.6876122,,,,
2017,9,201709,Kalgoorlie,Perth,Kalgoorlie - Perth,507,517.0125673,,,,
2017,9,201709,Karratha,Perth,Karratha - Perth,644,656.7181329,,,,
2017,9,201709,Launceston,Melbourne,Launceston - Melbourne,158,161.1202873,,,,
2017,9,201709,Launceston,Sydney,Launceston - Sydney,314,320.2010772,,,,
2017,9,201709,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,474,483.3608618,,,,
2017,9,201709,Sunshine Coast,Sydney,Sunshine Coast - Sydney,248,252.8976661,,,,
2017,9,201709,Melbourne,Gold Coast,Melbourne - Gold Coast,198,201.9102334,,,,
2017,9,201709,Melbourne,Mildura,Melbourne - Mildura,230.02,234.5625853,,,,
2017,9,201709,Melbourne,Perth,Melbourne - Perth,358,365.070018,,,,
2017,9,201709,Melbourne,Sydney,Melbourne - Sydney,158,161.1202873,,,,
2017,9,201709,Melbourne,Newcastle,Melbourne - Newcastle,160,163.1597846,,,,
2017,9,201709,Paraburdoo,Perth,Paraburdoo - Perth,644,656.7181329,,,,
2017,9,201709,Perth,Newman,Perth - Newman,624,636.3231598,,,,
2017,9,201709,Perth,Port Hedland,Perth - Port Hedland,720,734.2190305,,,,
2017,9,201709,Perth,Sydney,Perth - Sydney,458,467.0448833,,,,
2017,9,201709,Port Macquarie,Sydney,Port Macquarie - Sydney,264,269.2136445,,,,
2017,9,201709,Sydney,Tamworth,Sydney - Tamworth,232,236.5816876,,,,
2017,9,201709,Sydney,Townsville,Sydney - Townsville,364,371.1885099,,,,
2017,9,201709,Sydney,Wagga Wagga,Sydney - Wagga Wagga,303.91,309.9118133,,,,
2017,9,201709,Newcastle,Gold Coast,Newcastle - Gold Coast,264,269.2136445,,,,
2017,10,201710,Adelaide,Alice Springs,Adelaide - Alice Springs,604,612.0820696,,,,
2017,10,201710,Adelaide,Brisbane,Adelaide - Brisbane,200,202.676182,,,,
2017,10,201710,Adelaide,Canberra,Adelaide - Canberra,478,484.3960749,,,,
2017,10,201710,Adelaide,Darwin,Adelaide - Darwin,368,372.9241748,,,,
2017,10,201710,Adelaide,Gold Coast,Adelaide - Gold Coast,314,318.2016057,,,,
2017,10,201710,Adelaide,Melbourne,Adelaide - Melbourne,130,131.7395183,,,,
2017,10,201710,Adelaide,Perth,Adelaide - Perth,348,352.6565566,,,,
2017,10,201710,Adelaide,Port Lincoln,Adelaide - Port Lincoln,265.65,269.2046387,,,,
2017,10,201710,Adelaide,Sydney,Adelaide - Sydney,148,149.9803747,,,,
2017,10,201710,Albury,Sydney,Albury - Sydney,238,241.1846566,,,,
2017,10,201710,Armidale,Sydney,Armidale - Sydney,276.21,279.9059411,,,,
2017,10,201710,Avalon,Sydney,Avalon - Sydney,108,109.4451383,,,,
2017,10,201710,Ayers Rock,Sydney,Ayers Rock - Sydney,548,555.3327386,,,,
2017,10,201710,Ballina,Sydney,Ballina - Sydney,240,243.2114184,,,,
2017,10,201710,Brisbane,Cairns,Brisbane - Cairns,198,200.6494202,,,,
2017,10,201710,Brisbane,Canberra,Brisbane - Canberra,402,407.3791258,,,,
2017,10,201710,Brisbane,Darwin,Brisbane - Darwin,274,277.6663693,,,,
2017,10,201710,Brisbane,Emerald,Brisbane - Emerald,344,348.603033,,,,
2017,10,201710,Brisbane,Gladstone,Brisbane - Gladstone,270,273.6128457,,,,
2017,10,201710,Brisbane,Hamilton Island,Brisbane - Hamilton Island,283.01,286.7969313,,,,
2017,10,201710,Brisbane,Hobart,Brisbane - Hobart,364,368.8706512,,,,
2017,10,201710,Brisbane,Mackay,Brisbane - Mackay,158,160.1141838,,,,
2017,10,201710,Brisbane,Melbourne,Brisbane - Melbourne,188,190.5156111,,,,
2017,10,201710,Brisbane,Moranbah,Brisbane - Moranbah,463,469.1953613,,,,
2017,10,201710,Brisbane,Mount Isa,Brisbane - Mount Isa,768,778.2765388,,,,
2017,10,201710,Brisbane,Perth,Brisbane - Perth,608,616.1355932,,,,
2017,10,201710,Brisbane,Proserpine,Brisbane - Proserpine,184,186.4620874,,,,
2017,10,201710,Brisbane,Rockhampton,Brisbane - Rockhampton,291,294.8938448,,,,
2017,10,201710,Brisbane,Sydney,Brisbane - Sydney,144,145.926851,,,,
2017,10,201710,Brisbane,Townsville,Brisbane - Townsville,258,261.4522748,,,,
2017,10,201710,Brisbane,Newcastle,Brisbane - Newcastle,148,149.9803747,,,,
2017,10,201710,Broome,Perth,Broome - Perth,524,531.0115968,,,,
2017,10,201710,Bundaberg,Brisbane,Bundaberg - Brisbane,250,253.3452275,,,,
2017,10,201710,Cairns,Gold Coast,Cairns - Gold Coast,278,281.719893,,,,
2017,10,201710,Cairns,Melbourne,Cairns - Melbourne,438,443.8608385,,,,
2017,10,201710,Cairns,Sydney,Cairns - Sydney,258,261.4522748,,,,
2017,10,201710,Cairns,Townsville,Cairns - Townsville,278,281.719893,,,,
2017,10,201710,Canberra,Melbourne,Canberra - Melbourne,350,354.6833185,,,,
2017,10,201710,Canberra,Sydney,Canberra - Sydney,278,281.719893,,,,
2017,10,201710,Coffs Harbour,Sydney,Coffs Harbour - Sydney,114,115.5254237,,,,
2017,10,201710,Darwin,Melbourne,Darwin - Melbourne,498,504.6636931,,,,
2017,10,201710,Darwin,Perth,Darwin - Perth,699,708.353256,,,,
2017,10,201710,Darwin,Sydney,Darwin - Sydney,340,344.5495094,,,,
2017,10,201710,Devonport,Melbourne,Devonport - Melbourne,309,313.1347012,,,,
2017,10,201710,Dubbo,Sydney,Dubbo - Sydney,301.91,305.9498305,,,,
2017,10,201710,Geraldton,Perth,Geraldton - Perth,396,401.2988403,,,,
2017,10,201710,Gold Coast,Sydney,Gold Coast - Sydney,114,115.5254237,,,,
2017,10,201710,Hamilton Island,Sydney,Hamilton Island - Sydney,274,277.6663693,,,,
2017,10,201710,Hobart,Melbourne,Hobart - Melbourne,184,186.4620874,,,,
2017,10,201710,Hobart,Sydney,Hobart - Sydney,274,277.6663693,,,,
2017,10,201710,Kalgoorlie,Perth,Kalgoorlie - Perth,520,526.9580731,,,,
2017,10,201710,Karratha,Perth,Karratha - Perth,650,658.6975914,,,,
2017,10,201710,Launceston,Melbourne,Launceston - Melbourne,144,145.926851,,,,
2017,10,201710,Launceston,Sydney,Launceston - Sydney,258,261.4522748,,,,
2017,10,201710,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,370,374.9509367,,,,
2017,10,201710,Sunshine Coast,Sydney,Sunshine Coast - Sydney,168,170.2479929,,,,
2017,10,201710,Melbourne,Gold Coast,Melbourne - Gold Coast,238,241.1846566,,,,
2017,10,201710,Melbourne,Mildura,Melbourne - Mildura,228,231.0508475,,,,
2017,10,201710,Melbourne,Perth,Melbourne - Perth,328,332.3889384,,,,
2017,10,201710,Melbourne,Sydney,Melbourne - Sydney,138,139.8465656,,,,
2017,10,201710,Melbourne,Newcastle,Melbourne - Newcastle,154,156.0606601,,,,
2017,10,201710,Paraburdoo,Perth,Paraburdoo - Perth,644,652.617306,,,,
2017,10,201710,Perth,Newman,Perth - Newman,630,638.4299732,,,,
2017,10,201710,Perth,Port Hedland,Perth - Port Hedland,723,732.6743979,,,,
2017,10,201710,Perth,Sydney,Perth - Sydney,368,372.9241748,,,,
2017,10,201710,Port Macquarie,Sydney,Port Macquarie - Sydney,256.01,259.4356467,,,,
2017,10,201710,Sydney,Tamworth,Sydney - Tamworth,250,253.3452275,,,,
2017,10,201710,Sydney,Townsville,Sydney - Townsville,288,291.8537021,,,,
2017,10,201710,Sydney,Wagga Wagga,Sydney - Wagga Wagga,303.91,307.9765923,,,,
2017,10,201710,Newcastle,Gold Coast,Newcastle - Gold Coast,204,206.7297056,,,,
2017,11,201711,Adelaide,Alice Springs,Adelaide - Alice Springs,504,510.7439786,,,,
2017,11,201711,Adelaide,Brisbane,Adelaide - Brisbane,188,190.5156111,,,,
2017,11,201711,Adelaide,Canberra,Adelaide - Canberra,484,490.4763604,,,,
2017,11,201711,Adelaide,Darwin,Adelaide - Darwin,418,423.5932203,,,,
2017,11,201711,Adelaide,Gold Coast,Adelaide - Gold Coast,274,277.6663693,,,,
2017,11,201711,Adelaide,Melbourne,Adelaide - Melbourne,124,125.6592328,,,,
2017,11,201711,Adelaide,Perth,Adelaide - Perth,490,496.5566459,,,,
2017,11,201711,Adelaide,Port Lincoln,Adelaide - Port Lincoln,265.65,269.2046387,,,,
2017,11,201711,Adelaide,Sydney,Adelaide - Sydney,168,170.2479929,,,,
2017,11,201711,Albury,Sydney,Albury - Sydney,254,257.3987511,,,,
2017,11,201711,Armidale,Sydney,Armidale - Sydney,280.61,284.3648171,,,,
2017,11,201711,Avalon,Sydney,Avalon - Sydney,98,99.31132917,,,,
2017,11,201711,Ayers Rock,Sydney,Ayers Rock - Sydney,530,537.0918822,,,,
2017,11,201711,Ballina,Sydney,Ballina - Sydney,160,162.1409456,,,,
2017,11,201711,Brisbane,Cairns,Brisbane - Cairns,164,166.1944692,,,,
2017,11,201711,Brisbane,Canberra,Brisbane - Canberra,402,407.3791258,,,,
2017,11,201711,Brisbane,Darwin,Brisbane - Darwin,508,514.7975022,,,,
2017,11,201711,Brisbane,Emerald,Brisbane - Emerald,397,402.3122212,,,,
2017,11,201711,Brisbane,Gladstone,Brisbane - Gladstone,278,281.719893,,,,
2017,11,201711,Brisbane,Hamilton Island,Brisbane - Hamilton Island,371,375.9643176,,,,
2017,11,201711,Brisbane,Hobart,Brisbane - Hobart,340,344.5495094,,,,
2017,11,201711,Brisbane,Mackay,Brisbane - Mackay,168,170.2479929,,,,
2017,11,201711,Brisbane,Melbourne,Brisbane - Melbourne,168,170.2479929,,,,
2017,11,201711,Brisbane,Moranbah,Brisbane - Moranbah,707,716.4603033,,,,
2017,11,201711,Brisbane,Mount Isa,Brisbane - Mount Isa,825,836.0392507,,,,
2017,11,201711,Brisbane,Perth,Brisbane - Perth,599,607.015165,,,,
2017,11,201711,Brisbane,Proserpine,Brisbane - Proserpine,134,135.7930419,,,,
2017,11,201711,Brisbane,Rockhampton,Brisbane - Rockhampton,315,319.2149866,,,,
2017,11,201711,Brisbane,Sydney,Brisbane - Sydney,140,141.8733274,,,,
2017,11,201711,Brisbane,Townsville,Brisbane - Townsville,198,200.6494202,,,,
2017,11,201711,Brisbane,Newcastle,Brisbane - Newcastle,128,129.7127565,,,,
2017,11,201711,Broome,Perth,Broome - Perth,524,531.0115968,,,,
2017,11,201711,Bundaberg,Brisbane,Bundaberg - Brisbane,256,259.4255129,,,,
2017,11,201711,Cairns,Gold Coast,Cairns - Gold Coast,264,267.5325602,,,,
2017,11,201711,Cairns,Melbourne,Cairns - Melbourne,280,283.7466548,,,,
2017,11,201711,Cairns,Sydney,Cairns - Sydney,328,332.3889384,,,,
2017,11,201711,Cairns,Townsville,Cairns - Townsville,278,281.719893,,,,
2017,11,201711,Canberra,Melbourne,Canberra - Melbourne,359,363.8037467,,,,
2017,11,201711,Canberra,Sydney,Canberra - Sydney,276,279.6931311,,,,
2017,11,201711,Coffs Harbour,Sydney,Coffs Harbour - Sydney,160,162.1409456,,,,
2017,11,201711,Darwin,Melbourne,Darwin - Melbourne,408,413.4594112,,,,
2017,11,201711,Darwin,Perth,Darwin - Perth,733,742.808207,,,,
2017,11,201711,Darwin,Sydney,Darwin - Sydney,374,379.0044603,,,,
2017,11,201711,Devonport,Melbourne,Devonport - Melbourne,338,342.5227475,,,,
2017,11,201711,Dubbo,Sydney,Dubbo - Sydney,306.31,310.4087065,,,,
2017,11,201711,Geraldton,Perth,Geraldton - Perth,396,401.2988403,,,,
2017,11,201711,Gold Coast,Sydney,Gold Coast - Sydney,108,109.4451383,,,,
2017,11,201711,Hamilton Island,Sydney,Hamilton Island - Sydney,274,277.6663693,,,,
2017,11,201711,Hobart,Melbourne,Hobart - Melbourne,120,121.6057092,,,,
2017,11,201711,Hobart,Sydney,Hobart - Sydney,268,271.5860839,,,,
2017,11,201711,Kalgoorlie,Perth,Kalgoorlie - Perth,510,516.824264,,,,
2017,11,201711,Karratha,Perth,Karratha - Perth,650,658.6975914,,,,
2017,11,201711,Launceston,Melbourne,Launceston - Melbourne,118,119.5789474,,,,
2017,11,201711,Launceston,Sydney,Launceston - Sydney,210,212.8099911,,,,
2017,11,201711,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,284,287.8001784,,,,
2017,11,201711,Sunshine Coast,Sydney,Sunshine Coast - Sydney,168,170.2479929,,,,
2017,11,201711,Melbourne,Gold Coast,Melbourne - Gold Coast,168,170.2479929,,,,
2017,11,201711,Melbourne,Mildura,Melbourne - Mildura,238,241.1846566,,,,
2017,11,201711,Melbourne,Perth,Melbourne - Perth,358,362.7903657,,,,
2017,11,201711,Melbourne,Sydney,Melbourne - Sydney,128,129.7127565,,,,
2017,11,201711,Melbourne,Newcastle,Melbourne - Newcastle,180,182.4085638,,,,
2017,11,201711,Paraburdoo,Perth,Paraburdoo - Perth,644,652.617306,,,,
2017,11,201711,Perth,Newman,Perth - Newman,630,638.4299732,,,,
2017,11,201711,Perth,Port Hedland,Perth - Port Hedland,723,732.6743979,,,,
2017,11,201711,Perth,Sydney,Perth - Sydney,450,456.0214095,,,,
2017,11,201711,Port Macquarie,Sydney,Port Macquarie - Sydney,274.02,277.6866369,,,,
2017,11,201711,Sydney,Tamworth,Sydney - Tamworth,252,255.3719893,,,,
2017,11,201711,Sydney,Townsville,Sydney - Townsville,248,251.3184657,,,,
2017,11,201711,Sydney,Wagga Wagga,Sydney - Wagga Wagga,308.31,312.4354683,,,,
2017,11,201711,Newcastle,Gold Coast,Newcastle - Gold Coast,140,141.8733274,,,,
2017,12,201712,Adelaide,Alice Springs,Adelaide - Alice Springs,484,490.4763604,,,,
2017,12,201712,Adelaide,Brisbane,Adelaide - Brisbane,378,383.0579839,,,,
2017,12,201712,Adelaide,Canberra,Adelaide - Canberra,520,526.9580731,,,,
2017,12,201712,Adelaide,Darwin,Adelaide - Darwin,418,423.5932203,,,,
2017,12,201712,Adelaide,Gold Coast,Adelaide - Gold Coast,454,460.0749331,,,,
2017,12,201712,Adelaide,Melbourne,Adelaide - Melbourne,134,135.7930419,,,,
2017,12,201712,Adelaide,Perth,Adelaide - Perth,528,535.0651204,,,,
2017,12,201712,Adelaide,Port Lincoln,Adelaide - Port Lincoln,266.2,269.7619982,,,,
2017,12,201712,Adelaide,Sydney,Adelaide - Sydney,408,413.4594112,,,,
2017,12,201712,Albury,Sydney,Albury - Sydney,286.79,290.6275112,,,,
2017,12,201712,Armidale,Sydney,Armidale - Sydney,304,308.0677966,,,,
2017,12,201712,Avalon,Sydney,Avalon - Sydney,268,271.5860839,,,,
2017,12,201712,Ayers Rock,Sydney,Ayers Rock - Sydney,662,670.8581624,,,,
2017,12,201712,Ballina,Sydney,Ballina - Sydney,250,253.3452275,,,,
2017,12,201712,Brisbane,Cairns,Brisbane - Cairns,274,277.6663693,,,,
2017,12,201712,Brisbane,Canberra,Brisbane - Canberra,432,437.7805531,,,,
2017,12,201712,Brisbane,Darwin,Brisbane - Darwin,318,322.2551293,,,,
2017,12,201712,Brisbane,Emerald,Brisbane - Emerald,346,350.6297948,,,,
2017,12,201712,Brisbane,Gladstone,Brisbane - Gladstone,278,281.719893,,,,
2017,12,201712,Brisbane,Hamilton Island,Brisbane - Hamilton Island,578,585.7341659,,,,
2017,12,201712,Brisbane,Hobart,Brisbane - Hobart,523,529.9982159,,,,
2017,12,201712,Brisbane,Mackay,Brisbane - Mackay,198,200.6494202,,,,
2017,12,201712,Brisbane,Melbourne,Brisbane - Melbourne,178,180.381802,,,,
2017,12,201712,Brisbane,Moranbah,Brisbane - Moranbah,707,716.4603033,,,,
2017,12,201712,Brisbane,Mount Isa,Brisbane - Mount Isa,797,807.6645852,,,,
2017,12,201712,Brisbane,Perth,Brisbane - Perth,680,689.0990187,,,,
2017,12,201712,Brisbane,Proserpine,Brisbane - Proserpine,270,273.6128457,,,,
2017,12,201712,Brisbane,Rockhampton,Brisbane - Rockhampton,291,294.8938448,,,,
2017,12,201712,Brisbane,Sydney,Brisbane - Sydney,184,186.4620874,,,,
2017,12,201712,Brisbane,Townsville,Brisbane - Townsville,258,261.4522748,,,,
2017,12,201712,Brisbane,Newcastle,Brisbane - Newcastle,124,125.6592328,,,,
2017,12,201712,Broome,Perth,Broome - Perth,492,498.5834077,,,,
2017,12,201712,Bundaberg,Brisbane,Bundaberg - Brisbane,256,259.4255129,,,,
2017,12,201712,Cairns,Gold Coast,Cairns - Gold Coast,374,379.0044603,,,,
2017,12,201712,Cairns,Melbourne,Cairns - Melbourne,408,413.4594112,,,,
2017,12,201712,Cairns,Sydney,Cairns - Sydney,408,413.4594112,,,,
2017,12,201712,Cairns,Townsville,Cairns - Townsville,278,281.719893,,,,
2017,12,201712,Canberra,Melbourne,Canberra - Melbourne,326,330.3621766,,,,
2017,12,201712,Canberra,Sydney,Canberra - Sydney,304,308.0677966,,,,
2017,12,201712,Coffs Harbour,Sydney,Coffs Harbour - Sydney,150,152.0071365,,,,
2017,12,201712,Darwin,Melbourne,Darwin - Melbourne,698,707.3398751,,,,
2017,12,201712,Darwin,Perth,Darwin - Perth,764,774.2230152,,,,
2017,12,201712,Darwin,Sydney,Darwin - Sydney,408,413.4594112,,,,
2017,12,201712,Devonport,Melbourne,Devonport - Melbourne,318,322.2551293,,,,
2017,12,201712,Dubbo,Sydney,Dubbo - Sydney,362,366.8438894,,,,
2017,12,201712,Geraldton,Perth,Geraldton - Perth,378,383.0579839,,,,
2017,12,201712,Gold Coast,Sydney,Gold Coast - Sydney,168,170.2479929,,,,
2017,12,201712,Hamilton Island,Sydney,Hamilton Island - Sydney,378,383.0579839,,,,
2017,12,201712,Hobart,Melbourne,Hobart - Melbourne,140,141.8733274,,,,
2017,12,201712,Hobart,Sydney,Hobart - Sydney,378,383.0579839,,,,
2017,12,201712,Kalgoorlie,Perth,Kalgoorlie - Perth,478,484.3960749,,,,
2017,12,201712,Karratha,Perth,Karratha - Perth,683,692.1391615,,,,
2017,12,201712,Launceston,Melbourne,Launceston - Melbourne,128,129.7127565,,,,
2017,12,201712,Launceston,Sydney,Launceston - Sydney,268,271.5860839,,,,
2017,12,201712,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,290,293.8804639,,,,
2017,12,201712,Sunshine Coast,Sydney,Sunshine Coast - Sydney,238,241.1846566,,,,
2017,12,201712,Melbourne,Gold Coast,Melbourne - Gold Coast,374,379.0044603,,,,
2017,12,201712,Melbourne,Mildura,Melbourne - Mildura,253,256.3853702,,,,
2017,12,201712,Melbourne,Perth,Melbourne - Perth,498,504.6636931,,,,
2017,12,201712,Melbourne,Sydney,Melbourne - Sydney,288,291.8537021,,,,
2017,12,201712,Melbourne,Newcastle,Melbourne - Newcastle,218,220.9170384,,,,
2017,12,201712,Paraburdoo,Perth,Paraburdoo - Perth,705,714.4335415,,,,
2017,12,201712,Perth,Newman,Perth - Newman,630,638.4299732,,,,
2017,12,201712,Perth,Port Hedland,Perth - Port Hedland,680,689.0990187,,,,
2017,12,201712,Perth,Sydney,Perth - Sydney,658,666.8046387,,,,
2017,12,201712,Port Macquarie,Sydney,Port Macquarie - Sydney,281,284.7600357,,,,
2017,12,201712,Sydney,Tamworth,Sydney - Tamworth,258,261.4522748,,,,
2017,12,201712,Sydney,Townsville,Sydney - Townsville,398,403.3256021,,,,
2017,12,201712,Sydney,Wagga Wagga,Sydney - Wagga Wagga,308.31,312.4354683,,,,
2017,12,201712,Newcastle,Gold Coast,Newcastle - Gold Coast,224,226.9973238,,,,
2018,1,201801,Adelaide,Alice Springs,Adelaide - Alice Springs,604,609.3641208,,,,
2018,1,201801,Adelaide,Brisbane,Adelaide - Brisbane,178,179.5808171,,,,
2018,1,201801,Adelaide,Canberra,Adelaide - Canberra,484,488.2984014,,,,
2018,1,201801,Adelaide,Darwin,Adelaide - Darwin,398,401.5346359,,,,
2018,1,201801,Adelaide,Gold Coast,Adelaide - Gold Coast,230,232.0426288,,,,
2018,1,201801,Adelaide,Melbourne,Adelaide - Melbourne,114,115.0124334,,,,
2018,1,201801,Adelaide,Perth,Adelaide - Perth,438,441.8898757,,,,
2018,1,201801,Adelaide,Port Lincoln,Adelaide - Port Lincoln,271.15,273.5580817,,,,
2018,1,201801,Adelaide,Sydney,Adelaide - Sydney,138,139.2255773,,,,
2018,1,201801,Albury,Sydney,Albury - Sydney,286,288.5399645,,,,
2018,1,201801,Armidale,Sydney,Armidale - Sydney,289.41,291.9802487,,,,
2018,1,201801,Avalon,Sydney,Avalon - Sydney,128,129.1367673,,,,
2018,1,201801,Ayers Rock,Sydney,Ayers Rock - Sydney,480,484.2628774,,,,
2018,1,201801,Ballina,Sydney,Ballina - Sydney,110,110.9769094,,,,
2018,1,201801,Brisbane,Cairns,Brisbane - Cairns,188,189.669627,,,,
2018,1,201801,Brisbane,Canberra,Brisbane - Canberra,402,405.5701599,,,,
2018,1,201801,Brisbane,Darwin,Brisbane - Darwin,274,276.4333925,,,,
